filename,start,end,flag,vad flag
B044.wav,56800000,56960000,"{'L2': [{'start': 56800000, 'end': 56814240}, {'start': 56819488, 'end': 56844784}, {'start': 56900352, 'end': 56916128}, {'start': 56924992, 'end': 56932992}, {'start': 56939056, 'end': 56951376}], 'L1': [{'start': 56807824, 'end': 56828592}, {'start': 56832256, 'end': 56960000}]}","{'No Speech': [{'start': 0, 'end': 9248}, {'start': 16352, 'end': 18976}, {'start': 45024, 'end': 53280}]}"
B024.wav,26080000,26240000,"{'L2': [{'start': 26080000, 'end': 26086400}, {'start': 26094912, 'end': 26120432}, {'start': 26122960, 'end': 26132752}, {'start': 26144432, 'end': 26156544}, {'start': 26160640, 'end': 26181136}, {'start': 26185664, 'end': 26199296}, {'start': 26205136, 'end': 26234576}], 'L1': [{'start': 26081536, 'end': 26097328}, {'start': 26098160, 'end': 26102480}, {'start': 26105328, 'end': 26109344}, {'start': 26117136, 'end': 26122960}, {'start': 26139520, 'end': 26149136}, {'start': 26156544, 'end': 26160640}, {'start': 26171680, 'end': 26176768}, {'start': 26181136, 'end': 26185664}, {'start': 26199296, 'end': 26205136}, {'start': 26234720, 'end': 26240000}], 'No Speech': [{'start': 26132752, 'end': 26139520}, {'start': 26185664, 'end': 26185664}, {'start': 26234576, 'end': 26234720}]}","{'No Speech': [{'start': 0, 'end': 17952}, {'start': 75232, 'end': 77344}, {'start': 122848, 'end': 145952}]}"
M028.wav,3680000,3840000,"{'L2': [{'start': 3680000, 'end': 3724256}, {'start': 3729376, 'end': 3745200}, {'start': 3750064, 'end': 3820976}, {'start': 3834016, 'end': 3840000}], 'L1': [{'start': 3686704, 'end': 3696848}, {'start': 3724240, 'end': 3729376}, {'start': 3745200, 'end': 3764784}, {'start': 3782016, 'end': 3797776}], 'No Speech': [{'start': 3820976, 'end': 3834016}]}","{'No Speech': [{'start': 0, 'end': 544}, {'start': 148448, 'end': 160000}]}"
M027.wav,4320000,4480000,"{'L2': [{'start': 4320000, 'end': 4324528}, {'start': 4335344, 'end': 4353504}, {'start': 4368208, 'end': 4379440}, {'start': 4392640, 'end': 4398912}, {'start': 4406256, 'end': 4432208}, {'start': 4437056, 'end': 4464208}, {'start': 4474368, 'end': 4480000}], 'L1': [{'start': 4324528, 'end': 4340576}, {'start': 4353504, 'end': 4368208}, {'start': 4379440, 'end': 4392640}, {'start': 4398912, 'end': 4406256}, {'start': 4432208, 'end': 4438048}, {'start': 4464208, 'end': 4474368}]}","{'No Speech': [{'start': 16864, 'end': 18976}]}"
M040.wav,19360000,19520000,"{'L2': [{'start': 19360000, 'end': 19447888}, {'start': 19507568, 'end': 19514048}], 'L1': [{'start': 19360000, 'end': 19363664}, {'start': 19405616, 'end': 19416416}, {'start': 19428192, 'end': 19507568}, {'start': 19514048, 'end': 19520000}]}","{'No Speech': [{'start': 0, 'end': 24096}]}"
B047.wav,24000000,24160000,"{'L2': [{'start': 24000000, 'end': 24003168}, {'start': 24006816, 'end': 24036224}, {'start': 24051568, 'end': 24054848}, {'start': 24058096, 'end': 24061120}, {'start': 24064400, 'end': 24098512}, {'start': 24104144, 'end': 24116256}, {'start': 24122736, 'end': 24158352}], 'L1': [{'start': 24003168, 'end': 24006816}, {'start': 24036224, 'end': 24051568}, {'start': 24054848, 'end': 24058096}, {'start': 24061120, 'end': 24064400}, {'start': 24098512, 'end': 24104144}, {'start': 24116256, 'end': 24122736}, {'start': 24156128, 'end': 24160000}]}","{'No Speech': [{'start': 0, 'end': 11296}, {'start': 37344, 'end': 52768}, {'start': 88544, 'end': 94240}, {'start': 137696, 'end': 141856}, {'start': 146912, 'end': 155168}]}"
M029.wav,1120000,1280000,"{'L2': [{'start': 1125680, 'end': 1253024}, {'start': 1270608, 'end': 1280000}], 'L1': [{'start': 1169376, 'end': 1174304}, {'start': 1211120, 'end': 1215792}], 'No Speech': [{'start': 1120000, 'end': 1125680}, {'start': 1253024, 'end': 1270608}]}","{'No Speech': [{'start': 0, 'end': 6176}, {'start': 106976, 'end': 160000}]}"
B047.wav,14080000,14240000,"{'L1': [{'start': 14080000, 'end': 14240000}]}","{'No Speech': [{'start': 0, 'end': 32}, {'start': 24032, 'end': 41504}, {'start': 155616, 'end': 160000}]}"
M029.wav,4960000,5120000,"{'L2': [{'start': 4960000, 'end': 5017120}, {'start': 5023424, 'end': 5066416}, {'start': 5072960, 'end': 5120000}], 'L1': [{'start': 4973872, 'end': 4979904}, {'start': 4995056, 'end': 5001296}, {'start': 5017120, 'end': 5023424}, {'start': 5031200, 'end': 5044752}, {'start': 5056336, 'end': 5060752}, {'start': 5066416, 'end': 5072960}, {'start': 5092912, 'end': 5096624}, {'start': 5105600, 'end': 5110128}]}","{'No Speech': [{'start': 0, 'end': 544}]}"
M027.wav,28480000,28640000,"{'L1': [{'start': 28480000, 'end': 28533280}, {'start': 28546816, 'end': 28552432}, {'start': 28568656, 'end': 28576432}, {'start': 28617088, 'end': 28627680}], 'L2': [{'start': 28481888, 'end': 28491184}, {'start': 28505456, 'end': 28534432}, {'start': 28541840, 'end': 28546816}, {'start': 28552432, 'end': 28568656}, {'start': 28576432, 'end': 28617088}, {'start': 28627680, 'end': 28640000}], 'No Speech': [{'start': 28534432, 'end': 28541840}]}","{'No Speech': [{'start': 0, 'end': 2592}, {'start': 56288, 'end': 63008}]}"
B044.wav,51520000,51680000,"{'L1': [{'start': 51520000, 'end': 51652592}, {'start': 51656272, 'end': 51666432}, {'start': 51674432, 'end': 51678768}], 'L2': [{'start': 51652592, 'end': 51656272}, {'start': 51666432, 'end': 51674432}, {'start': 51678768, 'end': 51680000}]}","{'No Speech': [{'start': 29664, 'end': 40992}, {'start': 84960, 'end': 91680}]}"
M031.wav,8480000,8640000,"{'L1': [{'start': 8480000, 'end': 8548432}, {'start': 8581440, 'end': 8585776}, {'start': 8611712, 'end': 8615184}, {'start': 8625120, 'end': 8630752}], 'L2': [{'start': 8548432, 'end': 8581440}, {'start': 8585776, 'end': 8611712}, {'start': 8615184, 'end': 8625120}, {'start': 8630752, 'end': 8640000}], 'No Speech': [{'start': 8548432, 'end': 8548432}, {'start': 8625120, 'end': 8625120}]}","{'No Speech': [{'start': 22496, 'end': 38432}, {'start': 78304, 'end': 85536}]}"
B047.wav,55680000,55840000,"{'L2': [{'start': 55680000, 'end': 55692400}, {'start': 55698512, 'end': 55713856}, {'start': 55719056, 'end': 55726400}, {'start': 55731184, 'end': 55749360}, {'start': 55753216, 'end': 55821440}, {'start': 55829664, 'end': 55840000}], 'L1': [{'start': 55688784, 'end': 55698512}, {'start': 55713856, 'end': 55719056}, {'start': 55726400, 'end': 55735264}, {'start': 55746944, 'end': 55753216}, {'start': 55821440, 'end': 55829664}]}","{'No Speech': [{'start': 0, 'end': 6176}, {'start': 12768, 'end': 17952}, {'start': 83424, 'end': 89632}]}"
B024.wav,25280000,25440000,"{'L2': [{'start': 25280000, 'end': 25314128}, {'start': 25342112, 'end': 25440000}], 'L1': [{'start': 25323280, 'end': 25342112}], 'No Speech': [{'start': 25314128, 'end': 25323280}, {'start': 25342112, 'end': 25342112}]}","{'No Speech': [{'start': 0, 'end': 93728}, {'start': 114656, 'end': 123424}]}"
M030.wav,24800000,24960000,"{'L2': [{'start': 24800000, 'end': 24800432}, {'start': 24801584, 'end': 24810880}, {'start': 24812544, 'end': 24825296}, {'start': 24868752, 'end': 24905936}, {'start': 24940752, 'end': 24960000}], 'L1': [{'start': 24810880, 'end': 24940752}, {'start': 24942448, 'end': 24952400}], 'No Speech': [{'start': 24800432, 'end': 24801584}, {'start': 24810880, 'end': 24810880}]}","{'No Speech': [{'start': 28640, 'end': 50208}, {'start': 117216, 'end': 127008}]}"
M018.wav,27040000,27200000,"{'L2': [{'start': 27040000, 'end': 27053184}, {'start': 27054800, 'end': 27061728}, {'start': 27064640, 'end': 27124208}], 'L1': [{'start': 27139168, 'end': 27200000}], 'No Speech': [{'start': 27053184, 'end': 27054800}, {'start': 27061728, 'end': 27064640}, {'start': 27124208, 'end': 27139168}]}","{'No Speech': [{'start': 104928, 'end': 160000}]}"
M028.wav,19040000,19200000,"{'L1': [{'start': 19040000, 'end': 19044048}, {'start': 19174336, 'end': 19200000}], 'L2': [{'start': 19056032, 'end': 19174336}], 'No Speech': [{'start': 19044048, 'end': 19056032}]}","{'No Speech': [{'start': 0, 'end': 18976}, {'start': 88032, 'end': 93728}]}"
B044.wav,45440000,45600000,"{'L1': [{'start': 45440000, 'end': 45500480}, {'start': 45506096, 'end': 45600000}], 'L2': [{'start': 45518096, 'end': 45524592}], 'No Speech': [{'start': 45500480, 'end': 45506096}]}","{'No Speech': [{'start': 0, 'end': 5152}, {'start': 62432, 'end': 67104}, {'start': 101344, 'end': 104480}, {'start': 141792, 'end': 143904}]}"
B042.wav,56480000,56640000,"{'L1': [{'start': 56480000, 'end': 56498192}, {'start': 56503152, 'end': 56640000}], 'L2': [{'start': 56498192, 'end': 56503152}, {'start': 56617008, 'end': 56624368}]}","{'No Speech': [{'start': 0, 'end': 1056}, {'start': 13280, 'end': 19488}, {'start': 78816, 'end': 85536}, {'start': 135136, 'end': 154144}]}"
M029.wav,12960000,13120000,"{'L2': [{'start': 12960000, 'end': 13049856}, {'start': 13058224, 'end': 13113280}], 'L1': [{'start': 13067744, 'end': 13071904}, {'start': 13083376, 'end': 13088000}, {'start': 13113280, 'end': 13120000}], 'No Speech': [{'start': 13049856, 'end': 13058224}]}","{'No Speech': [{'start': 55776, 'end': 59936}, {'start': 92128, 'end': 98848}]}"
M031.wav,7360000,7520000,"{'L1': [{'start': 7390400, 'end': 7400080}, {'start': 7436192, 'end': 7442080}, {'start': 7445536, 'end': 7450720}, {'start': 7487040, 'end': 7503472}, {'start': 7513648, 'end': 7520000}], 'L2': [{'start': 7404448, 'end': 7409360}, {'start': 7442080, 'end': 7445536}, {'start': 7450720, 'end': 7487040}, {'start': 7503472, 'end': 7513648}], 'No Speech': [{'start': 7360000, 'end': 7390400}, {'start': 7400080, 'end': 7404448}, {'start': 7409360, 'end': 7436192}]}","{'No Speech': [{'start': 0, 'end': 30752}, {'start': 53728, 'end': 76832}, {'start': 123360, 'end': 131104}]}"
B024.wav,18560000,18720000,"{'L1': [{'start': 18560000, 'end': 18697024}], 'L2': [{'start': 18560000, 'end': 18574784}, {'start': 18584080, 'end': 18598928}, {'start': 18618832, 'end': 18643328}, {'start': 18657904, 'end': 18689600}, {'start': 18697024, 'end': 18720000}]}","{'No Speech': [{'start': 0, 'end': 36384}, {'start': 123872, 'end': 136736}, {'start': 153568, 'end': 160000}]}"
M029.wav,11200000,11360000,"{'L1': [{'start': 11200000, 'end': 11321568}, {'start': 11336736, 'end': 11360000}], 'No Speech': [{'start': 11321568, 'end': 11336736}]}","{'No Speech': [{'start': 0, 'end': 32}, {'start': 14304, 'end': 25120}, {'start': 111584, 'end': 113184}, {'start': 124896, 'end': 137248}]}"
M020.wav,16640000,16800000,"{'L1': [{'start': 16640000, 'end': 16643744}, {'start': 16646544, 'end': 16670336}, {'start': 16760656, 'end': 16774128}, {'start': 16793360, 'end': 16797904}], 'L2': [{'start': 16679056, 'end': 16760656}, {'start': 16774112, 'end': 16800000}], 'No Speech': [{'start': 16643744, 'end': 16646544}, {'start': 16670336, 'end': 16679056}]}","{'No Speech': [{'start': 0, 'end': 4128}, {'start': 32224, 'end': 39968}, {'start': 46560, 'end': 51744}, {'start': 96736, 'end': 102944}]}"
M033.wav,6720000,6880000,"{'L2': [{'start': 6720000, 'end': 6787472}, {'start': 6790720, 'end': 6798288}, {'start': 6805200, 'end': 6808224}, {'start': 6811904, 'end': 6869856}, {'start': 6871200, 'end': 6880000}], 'L1': [{'start': 6787472, 'end': 6790720}, {'start': 6798288, 'end': 6805200}, {'start': 6808224, 'end': 6811904}], 'No Speech': [{'start': 6869856, 'end': 6871200}]}","{'No Speech': [{'start': 27104, 'end': 37408}, {'start': 58336, 'end': 67104}, {'start': 99808, 'end': 112160}]}"
M029.wav,1760000,1920000,"{'L1': [{'start': 1767776, 'end': 1790912}, {'start': 1813376, 'end': 1855824}, {'start': 1880544, 'end': 1896656}, {'start': 1903888, 'end': 1912416}], 'L2': [{'start': 1790912, 'end': 1813376}, {'start': 1819840, 'end': 1824176}, {'start': 1843776, 'end': 1880544}, {'start': 1886800, 'end': 1920000}], 'No Speech': [{'start': 1760000, 'end': 1767776}]}","{'No Speech': [{'start': 0, 'end': 7712}, {'start': 103392, 'end': 105504}]}"
M030.wav,24640000,24800000,"{'L1': [{'start': 24640000, 'end': 24648640}, {'start': 24655632, 'end': 24662912}, {'start': 24671856, 'end': 24684608}], 'L2': [{'start': 24648640, 'end': 24655632}, {'start': 24655856, 'end': 24671856}, {'start': 24692320, 'end': 24697072}, {'start': 24697152, 'end': 24706016}, {'start': 24715232, 'end': 24800000}], 'No Speech': [{'start': 24684608, 'end': 24692320}, {'start': 24697072, 'end': 24697152}, {'start': 24706016, 'end': 24715232}]}","{'No Speech': [{'start': 48608, 'end': 52256}, {'start': 64480, 'end': 74784}]}"
M038.wav,10400000,10560000,"{'L1': [{'start': 10400000, 'end': 10560000}]}","{'No Speech': [{'start': 136672, 'end': 140832}]}"
M031.wav,800000,960000,"{'L2': [{'start': 800000, 'end': 818800}, {'start': 823776, 'end': 831344}, {'start': 837184, 'end': 848640}, {'start': 854688, 'end': 877824}, {'start': 883664, 'end': 893824}, {'start': 906368, 'end': 935392}, {'start': 940592, 'end': 945552}], 'L1': [{'start': 802032, 'end': 808656}, {'start': 816224, 'end': 824224}, {'start': 831344, 'end': 837184}, {'start': 877824, 'end': 883664}, {'start': 893824, 'end': 906368}, {'start': 935392, 'end': 940592}, {'start': 945552, 'end': 960000}], 'No Speech': [{'start': 848640, 'end': 854688}]}",{'No Speech': []}
M028.wav,22240000,22400000,"{'L2': [{'start': 22240000, 'end': 22291840}, {'start': 22299984, 'end': 22400000}], 'L1': [{'start': 22289120, 'end': 22299968}, {'start': 22372896, 'end': 22380432}], 'No Speech': [{'start': 22299968, 'end': 22299984}]}","{'No Speech': [{'start': 23008, 'end': 24608}]}"
B014.wav,22720000,22880000,"{'L2': [{'start': 22720000, 'end': 22740160}, {'start': 22762736, 'end': 22770944}, {'start': 22788256, 'end': 22805920}, {'start': 22823536, 'end': 22830944}, {'start': 22840048, 'end': 22845616}, {'start': 22859696, 'end': 22879648}], 'L1': [{'start': 22740160, 'end': 22762736}, {'start': 22770944, 'end': 22788256}, {'start': 22805920, 'end': 22823536}, {'start': 22830944, 'end': 22840032}, {'start': 22845616, 'end': 22859696}, {'start': 22879648, 'end': 22880000}], 'No Speech': [{'start': 22840032, 'end': 22840048}]}","{'No Speech': [{'start': 0, 'end': 2080}, {'start': 17888, 'end': 29216}, {'start': 82912, 'end': 104480}]}"
M027.wav,11040000,11200000,"{'L2': [{'start': 11040000, 'end': 11047056}, {'start': 11052240, 'end': 11068448}, {'start': 11074512, 'end': 11090080}, {'start': 11103776, 'end': 11200000}], 'L1': [{'start': 11047056, 'end': 11052240}, {'start': 11064000, 'end': 11074512}, {'start': 11080432, 'end': 11103776}]}","{'No Speech': [{'start': 0, 'end': 1056}, {'start': 20448, 'end': 23584}, {'start': 38880, 'end': 41504}, {'start': 46560, 'end': 63520}, {'start': 114144, 'end': 116256}, {'start': 133088, 'end': 150048}]}"
B040.wav,21760000,21920000,"{'L1': [{'start': 21760000, 'end': 21807664}, {'start': 21811248, 'end': 21818816}, {'start': 21863360, 'end': 21881952}, {'start': 21901296, 'end': 21920000}], 'L2': [{'start': 21770544, 'end': 21797568}, {'start': 21805856, 'end': 21811248}, {'start': 21818816, 'end': 21863360}, {'start': 21874992, 'end': 21920000}]}","{'No Speech': [{'start': 0, 'end': 34336}, {'start': 39904, 'end': 45600}, {'start': 96224, 'end': 97824}, {'start': 106464, 'end': 114208}]}"
B040.wav,23200000,23360000,"{'L2': [{'start': 23200000, 'end': 23203632}], 'L1': [{'start': 23200000, 'end': 23209904}, {'start': 23218544, 'end': 23360000}], 'No Speech': [{'start': 23209904, 'end': 23218544}]}","{'No Speech': [{'start': 0, 'end': 19488}, {'start': 116192, 'end': 118304}]}"
M032.wav,6240000,6400000,"{'L2': [{'start': 6240000, 'end': 6280480}, {'start': 6334080, 'end': 6400000}], 'No Speech': [{'start': 6280480, 'end': 6334080}]}","{'No Speech': [{'start': 18912, 'end': 25632}, {'start': 38880, 'end': 42528}, {'start': 66016, 'end': 69664}, {'start': 93152, 'end': 95264}, {'start': 102368, 'end': 105504}]}"
M043.wav,27360000,27520000,"{'L2': [{'start': 27360000, 'end': 27368064}, {'start': 27373168, 'end': 27389792}, {'start': 27399184, 'end': 27406896}, {'start': 27412080, 'end': 27442352}, {'start': 27444720, 'end': 27450880}, {'start': 27459104, 'end': 27504608}, {'start': 27509808, 'end': 27520000}], 'L1': [{'start': 27389792, 'end': 27399184}, {'start': 27450880, 'end': 27459104}], 'No Speech': [{'start': 27368064, 'end': 27373168}, {'start': 27406896, 'end': 27412080}, {'start': 27442352, 'end': 27444720}, {'start': 27504608, 'end': 27509808}]}","{'No Speech': [{'start': 0, 'end': 32}, {'start': 10208, 'end': 14368}, {'start': 49120, 'end': 53280}, {'start': 75744, 'end': 86048}, {'start': 139744, 'end': 141856}, {'start': 147424, 'end': 150048}]}"
B010.wav,26560000,26720000,"{'L1': [{'start': 26560000, 'end': 26692944}], 'L2': [{'start': 26615312, 'end': 26634560}, {'start': 26692944, 'end': 26720000}]}","{'No Speech': [{'start': 0, 'end': 32}, {'start': 100320, 'end': 109088}, {'start': 128992, 'end': 134688}]}"
M037.wav,17920000,18080000,"{'L2': [{'start': 17920000, 'end': 17924512}, {'start': 17929488, 'end': 17953232}, {'start': 17983328, 'end': 17992448}, {'start': 18032800, 'end': 18076160}], 'L1': [{'start': 17923648, 'end': 17933168}, {'start': 17944416, 'end': 17983552}, {'start': 18056272, 'end': 18059728}, {'start': 18063392, 'end': 18066864}, {'start': 18075936, 'end': 18080000}], 'No Speech': [{'start': 17992448, 'end': 18032800}]}","{'No Speech': [{'start': 0, 'end': 544}, {'start': 23520, 'end': 31776}]}"
M038.wav,8160000,8320000,"{'L1': [{'start': 8160000, 'end': 8201776}, {'start': 8207472, 'end': 8296624}, {'start': 8301696, 'end': 8320000}], 'No Speech': [{'start': 8201776, 'end': 8207472}, {'start': 8296624, 'end': 8301696}]}","{'No Speech': [{'start': 0, 'end': 10272}, {'start': 44512, 'end': 48160}, {'start': 113632, 'end': 116768}, {'start': 138720, 'end': 142368}]}"
M028.wav,9280000,9440000,"{'L1': [{'start': 9280000, 'end': 9296752}, {'start': 9307168, 'end': 9319968}, {'start': 9330064, 'end': 9334848}, {'start': 9360416, 'end': 9371824}, {'start': 9378864, 'end': 9418096}, {'start': 9423808, 'end': 9430896}, {'start': 9435776, 'end': 9440000}], 'L2': [{'start': 9296752, 'end': 9313024}, {'start': 9319760, 'end': 9378864}, {'start': 9401056, 'end': 9424400}, {'start': 9430896, 'end': 9440000}]}","{'No Speech': [{'start': 0, 'end': 4640}]}"
B038.wav,6400000,6560000,"{'L2': [{'start': 6400000, 'end': 6412464}, {'start': 6417424, 'end': 6479056}, {'start': 6488768, 'end': 6493680}, {'start': 6499088, 'end': 6560000}], 'L1': [{'start': 6412464, 'end': 6417424}, {'start': 6427328, 'end': 6439168}, {'start': 6479056, 'end': 6488768}, {'start': 6503840, 'end': 6507088}, {'start': 6538240, 'end': 6546240}], 'No Speech': [{'start': 6493680, 'end': 6499088}]}","{'No Speech': [{'start': 32224, 'end': 35360}, {'start': 52704, 'end': 61472}, {'start': 123872, 'end': 129568}, {'start': 153568, 'end': 160000}]}"
B034.wav,12640000,12800000,"{'L1': [{'start': 12640000, 'end': 12644608}, {'start': 12646720, 'end': 12800000}], 'L2': [{'start': 12641088, 'end': 12646720}, {'start': 12660768, 'end': 12693904}]}",{'No Speech': []}
B024.wav,9120000,9280000,"{'L1': [{'start': 9120000, 'end': 9147184}, {'start': 9147808, 'end': 9156464}, {'start': 9164048, 'end': 9168800}, {'start': 9172688, 'end': 9181120}, {'start': 9182400, 'end': 9189760}, {'start': 9191120, 'end': 9200400}, {'start': 9207072, 'end': 9232832}, {'start': 9276000, 'end': 9280000}], 'L2': [{'start': 9157344, 'end': 9164048}, {'start': 9168800, 'end': 9172688}, {'start': 9200400, 'end': 9219632}, {'start': 9232832, 'end': 9276000}], 'No Speech': [{'start': 9147184, 'end': 9147808}, {'start': 9156464, 'end': 9157344}, {'start': 9164048, 'end': 9164048}, {'start': 9181120, 'end': 9182400}, {'start': 9189760, 'end': 9191120}]}","{'No Speech': [{'start': 0, 'end': 12320}, {'start': 34272, 'end': 36896}]}"
B034.wav,22880000,23040000,"{'L2': [{'start': 22880000, 'end': 22881328}, {'start': 22888752, 'end': 22910160}, {'start': 22920976, 'end': 22942560}, {'start': 22942720, 'end': 22954384}, {'start': 22965200, 'end': 22978768}, {'start': 22991008, 'end': 23008096}, {'start': 23012416, 'end': 23030800}], 'L1': [{'start': 22881328, 'end': 22888752}, {'start': 22910160, 'end': 22920976}, {'start': 22954384, 'end': 22965200}, {'start': 23008096, 'end': 23012416}], 'No Speech': [{'start': 22942560, 'end': 22942720}, {'start': 22965200, 'end': 22965200}, {'start': 22978768, 'end': 22991008}, {'start': 23030800, 'end': 23040000}]}","{'No Speech': [{'start': 0, 'end': 2592}, {'start': 30688, 'end': 39456}, {'start': 108000, 'end': 110624}, {'start': 154080, 'end': 160000}]}"
B040.wav,21280000,21440000,"{'L2': [{'start': 21280000, 'end': 21300288}, {'start': 21317472, 'end': 21321584}, {'start': 21329360, 'end': 21337056}, {'start': 21344144, 'end': 21379184}, {'start': 21409552, 'end': 21433216}], 'L1': [{'start': 21300288, 'end': 21317472}, {'start': 21321584, 'end': 21329360}, {'start': 21337056, 'end': 21345920}, {'start': 21359168, 'end': 21440000}]}","{'No Speech': [{'start': 0, 'end': 10784}, {'start': 23520, 'end': 30752}, {'start': 56800, 'end': 64544}, {'start': 121312, 'end': 130080}, {'start': 153056, 'end': 160000}]}"
M043.wav,8320000,8480000,"{'L1': [{'start': 8320000, 'end': 8342464}, {'start': 8353488, 'end': 8357600}, {'start': 8369696, 'end': 8376160}, {'start': 8388848, 'end': 8480000}], 'L2': [{'start': 8342464, 'end': 8353488}, {'start': 8357600, 'end': 8369696}, {'start': 8400528, 'end': 8403728}], 'No Speech': [{'start': 8357600, 'end': 8357600}, {'start': 8376160, 'end': 8388848}]}","{'No Speech': [{'start': 0, 'end': 7712}, {'start': 23008, 'end': 26656}, {'start': 58848, 'end': 69664}]}"
B007.wav,3200000,3360000,"{'L1': [{'start': 3200000, 'end': 3360000}], 'L2': [{'start': 3268848, 'end': 3278352}]}","{'No Speech': [{'start': 0, 'end': 3104}, {'start': 14304, 'end': 16416}, {'start': 62944, 'end': 67104}, {'start': 106464, 'end': 112672}]}"
B014.wav,20480000,20640000,"{'L1': [{'start': 20480000, 'end': 20508032}, {'start': 20554000, 'end': 20565440}, {'start': 20630144, 'end': 20638208}], 'L2': [{'start': 20508032, 'end': 20579680}, {'start': 20638208, 'end': 20640000}], 'No Speech': [{'start': 20579680, 'end': 20630144}]}","{'No Speech': [{'start': 0, 'end': 13856}, {'start': 72672, 'end': 74784}, {'start': 95200, 'end': 150560}, {'start': 156640, 'end': 160000}]}"
M032.wav,23680000,23840000,"{'L1': [{'start': 23680000, 'end': 23840000}]}","{'No Speech': [{'start': 75744, 'end': 77856}]}"
M018.wav,22880000,23040000,"{'L1': [{'start': 22901872, 'end': 22912896}, {'start': 22914224, 'end': 22923296}, {'start': 22930000, 'end': 22934544}, {'start': 22975680, 'end': 22996864}, {'start': 23031744, 'end': 23038864}], 'L2': [{'start': 22904064, 'end': 22914224}, {'start': 22923296, 'end': 22930000}, {'start': 22934544, 'end': 22942768}, {'start': 22964000, 'end': 22975680}, {'start': 22991088, 'end': 23031744}, {'start': 23038864, 'end': 23040000}], 'No Speech': [{'start': 22880000, 'end': 22901872}, {'start': 22942768, 'end': 22964000}]}","{'No Speech': [{'start': 0, 'end': 24608}, {'start': 62432, 'end': 86560}, {'start': 118752, 'end': 124448}]}"
M029.wav,8000000,8160000,"{'L2': [{'start': 8000000, 'end': 8037792}, {'start': 8046160, 'end': 8065472}, {'start': 8075952, 'end': 8108352}, {'start': 8114800, 'end': 8159056}], 'L1': [{'start': 8037792, 'end': 8046160}, {'start': 8055552, 'end': 8075968}, {'start': 8083488, 'end': 8093344}, {'start': 8108368, 'end': 8114816}, {'start': 8157280, 'end': 8160000}], 'No Speech': [{'start': 8108352, 'end': 8108368}]}","{'No Speech': [{'start': 0, 'end': 11808}, {'start': 27616, 'end': 33824}]}"
M019.wav,19200000,19360000,"{'L2': [{'start': 19200000, 'end': 19204880}, {'start': 19210256, 'end': 19218640}, {'start': 19234624, 'end': 19333984}, {'start': 19339856, 'end': 19344800}], 'L1': [{'start': 19204864, 'end': 19210256}, {'start': 19218640, 'end': 19245136}, {'start': 19309072, 'end': 19312240}, {'start': 19333984, 'end': 19337680}, {'start': 19344928, 'end': 19360000}], 'No Speech': [{'start': 19337680, 'end': 19339856}, {'start': 19344800, 'end': 19344928}]}",{'No Speech': []}
M018.wav,20960000,21120000,"{'L1': [{'start': 20960000, 'end': 21032608}, {'start': 21066240, 'end': 21070784}, {'start': 21077280, 'end': 21083328}, {'start': 21096592, 'end': 21103936}, {'start': 21119104, 'end': 21120000}], 'L2': [{'start': 21027808, 'end': 21066240}, {'start': 21070784, 'end': 21077280}, {'start': 21083328, 'end': 21120000}]}","{'No Speech': [{'start': 0, 'end': 9248}, {'start': 20960, 'end': 69152}, {'start': 95712, 'end': 102432}, {'start': 116704, 'end': 118304}]}"
M043.wav,24480000,24640000,"{'L2': [{'start': 24484976, 'end': 24507024}, {'start': 24512000, 'end': 24530176}, {'start': 24562480, 'end': 24590992}, {'start': 24600512, 'end': 24640000}], 'L1': [{'start': 24507024, 'end': 24512000}], 'No Speech': [{'start': 24480000, 'end': 24484976}, {'start': 24530176, 'end': 24562480}, {'start': 24590992, 'end': 24600512}]}","{'No Speech': [{'start': 0, 'end': 6176}, {'start': 52192, 'end': 88096}, {'start': 116704, 'end': 123424}]}"
B044.wav,6400000,6560000,"{'L1': [{'start': 6400000, 'end': 6456000}, {'start': 6469392, 'end': 6520976}, {'start': 6544128, 'end': 6554288}], 'L2': [{'start': 6421168, 'end': 6430240}, {'start': 6456000, 'end': 6469392}, {'start': 6514064, 'end': 6544128}, {'start': 6554288, 'end': 6560000}]}","{'No Speech': [{'start': 0, 'end': 9760}, {'start': 145376, 'end': 150048}]}"
B044.wav,38880000,39040000,"{'L2': [{'start': 38880000, 'end': 38916608}, {'start': 38940000, 'end': 38944720}, {'start': 39015296, 'end': 39020272}], 'L1': [{'start': 38882976, 'end': 38898320}, {'start': 38916608, 'end': 38940000}, {'start': 38944720, 'end': 39040000}]}",{'No Speech': []}
B024.wav,6240000,6400000,"{'L2': [{'start': 6240000, 'end': 6240704}, {'start': 6250000, 'end': 6258864}, {'start': 6268800, 'end': 6279408}, {'start': 6286112, 'end': 6298432}, {'start': 6336048, 'end': 6345776}, {'start': 6351184, 'end': 6362640}, {'start': 6367424, 'end': 6400000}], 'L1': [{'start': 6240704, 'end': 6250000}, {'start': 6258864, 'end': 6268800}, {'start': 6279408, 'end': 6286112}, {'start': 6298432, 'end': 6336048}, {'start': 6345776, 'end': 6351184}, {'start': 6362640, 'end': 6367424}]}","{'No Speech': [{'start': 0, 'end': 1568}, {'start': 9696, 'end': 42016}, {'start': 94176, 'end': 96800}, {'start': 120288, 'end': 129568}]}"
